barcode;name;brand;category
7790580118044;MOGUL GRANEL JELLY BUTTON 16 x 250 Gr.;ARCOR;GOLOSINAS
7790580123536;MOGUL GRANEL MORAS 16 x 250 Gr.;ARCOR;GOLOSINAS
7790580259402;MOGUL GRANEL MORAS 24 x 150 Gr.;ARCOR;GOLOSINAS
7790580262402;MOGUL GRANEL MORAS 6 x 500 Gr.;ARCOR;GOLOSINAS
7790580116354;MOGUL GRANEL MORAS CRAZY 6 x 500 Gr.;ARCOR;GOLOSINAS
7790580123932;MOGUL GRANEL OSITOS 6 x 500 Gr.;ARCOR;GOLOSINAS
7790580117849;MOGUL GRANEL OSO EXTREME 16 x 200 Gr.;ARCOR;GOLOSINAS
7790580121105;MOGUL GRANEL SANDIAS 6 x 500 Gr.;ARCOR;GOLOSINAS
7790580123888;MOGUL INDIVIDUAL EUCALIPTUS 12 x 10 x 60 Gr.;ARCOR;GOLOSINAS
7790580116408;MOGUL INDIVIDUAL FRUTALES 12 x 10 x 60 Gr.;ARCOR;GOLOSINAS
7790580105884;MOGUL INDIVIDUAL FRUTAS 12 x 12 x 25 Gr.;ARCOR;GOLOSINAS
7790580130237;MOGUL INDIVIDUAL OSO EXTREME 12 x 10 x 50 Gr.;ARCOR;GOLOSINAS
7790580116415;MOGUL INDIVIDUAL RODAJAS ÁCIDAS 12 x 10 x 60 Gr.;ARCOR;GOLOSINAS
7790580116460;MOGUL INDIVIDUAL ROLLO EXTREME 12 x 12 x 35 Gr.;ARCOR;GOLOSINAS
7790580130244;MOGUL INDIVIDUAL SANDÍA EXTREME 12 x 10 x 50 Gr.;ARCOR;GOLOSINAS
7790580121167;MOGUL INDIVIDUAL TUTTI FRUTTI 12 x 10 x 60 Gr.;ARCOR;GOLOSINAS
7790580405625;MOGUL INFANTILES MOGUL 24 x 80 Gr.;ARCOR;GOLOSINAS
7790580116446;MOGUL INFANTILES MONSTRUITOS 12 x 12 x 30 Gr.;ARCOR;GOLOSINAS
7790580199906;MOGUL INFANTILES OSITOS 12 x 12 x 30 Gr.;ARCOR;GOLOSINAS
7790580323721;MOGUL INFANTILES OSITOS 24 x 80 Gr.;ARCOR;GOLOSINAS
7790580617806;MOGUL INFANTILES PIECITOS 12 x 12 x 30 Gr.;ARCOR;GOLOSINAS
7790580405618;MOGUL INFANTILES TIBURONCITOS 24 x 80 Gr.;ARCOR;GOLOSINAS
7790580200107;MOGUL INFANTILES TIBURÓN 12 x 12 x 30 Gr.;ARCOR;GOLOSINAS
7790580230104;MOGUL INFANTILES VIBORITAS 12 x 12 x 30 Gr.;ARCOR;GOLOSINAS
7790580118099;MR POPS EVOLUTION BLUEBERRY 12 x 24 Un.;ARCOR;GOLOSINAS
7790580118037;MR POPS EVOLUTION CHERRY 12 x 24 Un.;ARCOR;GOLOSINAS
7790580123857;MR POPS EVOLUTION EXTREME 12 x 24 Un.;ARCOR;GOLOSINAS
7790580118112;MR POPS EVOLUTION FEST 12 x 24 Un.;ARCOR;GOLOSINAS
7790580118129;MR POPS EVOLUTION PINTALENGUA 12 x 24 Un.;ARCOR;GOLOSINAS
7790580116811;MR POPS EVOLUTION SURTIDO 12 x 24 Un.;ARCOR;GOLOSINAS
7790580125561;NATURAL BREAK INDIVIDUAL ENERGÍA 8 x 8 x 28 Gr.;ARCOR;GOLOSINAS
7790580121099;NATURAL BREAK INDIVIDUAL FIBRA 8 x 8 x 30 Gr.;ARCOR;GOLOSINAS
7790580125998;NATURAL BREAK INDIVIDUAL LIVIANO 8 x 8 x 24 Gr.;ARCOR;GOLOSINAS
7790580125554;NATURAL BREAK INDIVIDUAL NUTRITIVO 8 x 8 x 25 Gr.;ARCOR;GOLOSINAS
7790580124427;NATURAL BREAK STICKS BARRA FRUTOS ROJOS 6 x 20 x 40 Gr.;ARCOR;GOLOSINAS
7790580128678;NATURAL BREAK STICKS BARRA FRUTOS SECOS 6 x 20 x 33 Gr.;ARCOR;GOLOSINAS
7790580119614;NUTRICIÓN MENSUAL CALCIO + VITAMINA D 6 X 60 Un.;ARCOR;NUTRICIÓN
7790580125615;NUTRICIÓN MENSUAL DIETA CONTROL 24 x 12 x 8 Un.;ARCOR;NUTRICIÓN
7790580118075;NUTRICIÓN MENSUAL FIBRA 6 X 60 Un.;ARCOR;NUTRICIÓN
7790580118082;NUTRICIÓN MENSUAL VITALIDAD 6 X 60 Un.;ARCOR;NUTRICIÓN
7790580125684;NUTRICIÓN SEMANAL CALCIO + VITAMINA D 12 X 28 Un.;ARCOR;NUTRICIÓN
7790580125691;NUTRICIÓN SEMANAL FIBRA 12 X 28 Un.;ARCOR;NUTRICIÓN
7790580125677;NUTRICIÓN SEMANAL VITALIDAD 12 X 28 Un.;ARCOR;NUTRICIÓN
7790580110130;OBLEA BOB LEC. XL x45g.;ARCOR;CHOCOLATES
7790580346607;OBLEA BON O BON BLANCO 8 X 20 X 30 Gr.;ARCOR;CHOCOLATES
7790580346508;OBLEA BON O BON LECHE 8 X 20 X 30 Gr.;ARCOR;CHOCOLATES
7790580013806;OBLEA COFLER BLOCK 8 X 20 X 35 Gr.;ARCOR;CHOCOLATES
7790580120443;OBLEA COFLER BLOCK XL 8 X 16 X 54 Gr.;ARCOR;CHOCOLATES
7790580124090;OBLEA COFLER CHOCOLINAS XL 8 X 16 X 54 Gr.;ARCOR;CHOCOLATES
7790580121846;PALITOS AGUA ADULTOS SLICE MULTIFRUTA 22 X 70 Cc.;ARCOR;HELADOS
7790580117610;PALITOS AGUA INFANTILES DIDON HELADO 32 X 50 Cc.;ARCOR;HELADOS
7790580394004;PALITOS AGUA INFANTILES MR POP'S SURTIDO 45 X 50 Cc.;ARCOR;HELADOS
7790580127114;PALITOS AGUA INFANTILES MR POP'S TUBIX 24 X 60 Cc.;ARCOR;HELADOS
7790580127497;PALITOS INDULGENTES ARCOR CHOCOLATE BLANCO Y COOKIES 20 X 85 Cc.;ARCOR;HELADOS
7790580112394;PALITOS INDULGENTES ARCOR CHOCOLATE CREMA AMERICANA 20 X 80 Cc.;ARCOR;HELADOS
7790580395605;PALITOS INDULGENTES CORAZON BON O BON 16 X 60 Cc.;ARCOR;HELADOS
7790580126049;PIZZA ARCOR S/TAC x 500gr;ARCOR;ALIMENTOS
7790580121891;POSTRE HELADO POSTRE CHOCOLINAS CHOCOTORTA 6 X 1400 Cc.;ARCOR;HELADOS
7790580121839;POSTRE HELADO POSTRE ITALIANO AGUILA 6 X 1400 Cc.;ARCOR;HELADOS
7790580127787;POSTRES BC CHOCOLATE 48 X 60 Gr.;ARCOR;ALIMENTOS
7790580127770;POSTRES BC LIMÓN CREMA 48 X 50 Gr.;ARCOR;ALIMENTOS
7790580127763;POSTRES BC VAINILLA 48 X 50 Gr.;ARCOR;ALIMENTOS
7790580111137;POSTRES GODET CHOCOLATE 48 X 70 Gr.;ARCOR;ALIMENTOS
7790580110628;POSTRES GODET DULCE DE LECHE 48 X 70 Gr.;ARCOR;ALIMENTOS
7790580111113;POSTRES GODET VAINILLA 48 X 70 Gr.;ARCOR;ALIMENTOS
7790580126087;PREMEZCLAS SIN GLUTEN BIZCOCHUELO CHOCOLATE SIN TACC 12 X 500 Gr.;ARCOR;ALIMENTOS
7790580126070;PREMEZCLAS SIN GLUTEN BIZCOCHUELO VAINILLA SIN TACC 12 X 500 Gr.;ARCOR;ALIMENTOS
7790580126063;PREMEZCLAS SIN GLUTEN ÑOQUIS ESPINACA SIN TACC 12 X 400 Gr.;ARCOR;ALIMENTOS
7790580126056;PREMEZCLAS SIN GLUTEN ÑOQUIS PAPA SIN TACC 12 X 400 Gr.;ARCOR;ALIMENTOS
7790580126315;PRESTO ESPINACA/CREMA x250;ARCOR;ALIMENTOS
7790580126322;PRESTO PANC/QUESO x250;ARCOR;ALIMENTOS
7790580131098;PURE TETRA ARCOR x 1050G;ARCOR;ALIMENTOS
7790580221904;PURÉ DE TOMATE TETRABRIK ARCOR PURÉ DE TOMATE 12 X 520 Gr.;ARCOR;ALIMENTOS
7790580470203;RELLENOS ARCOR MENTA CHOCOLATE 36 x 150 Gr.;ARCOR;GOLOSINAS
7790580470500;RELLENOS ARCOR RELLENOS FRUTALES 36 x 150 Gr.;ARCOR;GOLOSINAS
7790580470005;RELLENOS ARCOR RELLENOS MIEL 36 x 150 Gr.;ARCOR;GOLOSINAS
7790580118938;RELLENOS DE REPOSTERÍA AGUILA 3 EN 1 24 X 290 Gr.;ARCOR;CHOCOLATES
7790580120337;RELLENOS DE REPOSTERÍA RELLENO AGUILA AVELLANAS 24 X 290 Gr.;ARCOR;CHOCOLATES
7790580108489;RELLENOS DE REPOSTERÍA UNTABLE BON O BON 24 X 290 Gr.;ARCOR;CHOCOLATES
7790580115999;ROCKLETON 16X14GR;ARCOR;CHOCOLATES
7790580422004;ROCKLETS 10 X 1 Kg.;ARCOR;CHOCOLATES
7790580327408;ROCKLETS 12 X 18 X 40 Gr.;ARCOR;CHOCOLATES
7790580423414;ROCKLETS 12 X 24 X 20 Gr.;ARCOR;CHOCOLATES
7790580107635;ROCKLETS 32 X 150 Gr.;ARCOR;CHOCOLATES
7790580115739;ROCKLETS BOLLS 9 X 12 X 35 Gr.;ARCOR;CHOCOLATES
7790580117566;ROCKLETS FIGURAS SUPER ROCKLETS 8 X 12 Un. X 30 Gr.;ARCOR;CHOCOLATES
7790580116583;ROCKLETS MINI 32 X 150 Gr.;ARCOR;CHOCOLATES
7790580775407;SALADIX BOLSA CALABRESA 8 X 6 X 30 Gr.;ARCOR;GALLETAS
7790580387105;SALADIX BOLSA JAMÓN 8 X 6 X 30 Gr.;ARCOR;GALLETAS
7790580387006;SALADIX BOLSA PIZZA 8 X 6 X 30 Gr.;ARCOR;GALLETAS
7790580716806;SALADIX CALABRESA x 100Gr.;ARCOR;GALLETAS
7790580716707;SALADIX ESTUCHE JAMÓN 4 X 6 X 100 Gr.;ARCOR;GALLETAS
7790580717407;SALADIX ESTUCHE PARMESANO 4 X 6 X 100 Gr.;ARCOR;GALLETAS
7790580697303;SALADIX ESTUCHE PIZZA 4 X 6 X 100 Gr.;ARCOR;GALLETAS
7790580408343;SALSAS ARCOR INDIVIDUAL PIZZA 24 X 200 Gr.;ARCOR;ALIMENTOS
7790580956707;SALSAS ARCOR PIZZA 24 X 340 Gr.;ARCOR;ALIMENTOS
7790580131173;SAPITO CARITA HELADA 30 X 60 Gr. (86 Cc.);ARCOR;HELADOS
7790580107192;SELECCIÓN ARCOR SURTIDO BOMBÓN 16 X 258 Gr.;ARCOR;CHOCOLATES
7790580110796;SELECCIÓN ARCOR SURTIDO CHOCOLATE 16 X 276 Gr.;ARCOR;CHOCOLATES
7790580123338;TABLETAS ARCOR 50% CACAO 6 X 14 X 100 Gr.;ARCOR;CHOCOLATES
7790580003340;TABLETAS ARCOR BLANCO CON MANÍ 6 X 14 X 100 Gr.;ARCOR;CHOCOLATES
7790580103330;TABLETAS ARCOR LECHE CON MANÍ 6 X 14 X 100 Gr.;ARCOR;CHOCOLATES
7790580003357;TABLETAS ARCOR MARMOLADO 6 X 14 X 100 Gr.;ARCOR;CHOCOLATES
7790580567101;TOMATE CUBETEADO 2 X 12 X 400 Gr.;ARCOR;ALIMENTOS
7790580567903;TOMATE PEL.PERITA x 400 Gr;ARCOR;ALIMENTOS
7790580326906;TOP LINE 7 MANDAR.16x14g.;ARCOR;GOLOSINAS
7790580123345;TOP LINE 7 MENTHOL 16x14g;ARCOR;GOLOSINAS
7790580109189;TOP LINE 7 SANDIA 16x14g.;ARCOR;GOLOSINAS
7790580511104;TOP LINE 7 STRAWBERRY x16u;ARCOR;GOLOSINAS
7790580361204;TOP LINE 7 STRONG 16x14g;ARCOR;GOLOSINAS
7790580120115;TOP LINE 7 ULTRA BERRY x12u;ARCOR;GOLOSINAS
7790580121020;TOP LINE 7 ULTRA CLEAN x12u;ARCOR;GOLOSINAS
7790580121006;TOP LINE 7 ULTRA MINT x12u;ARCOR;GOLOSINAS
7790580104252;TOP LINE 7 VIOLET CHERRY x16u;ARCOR;GOLOSINAS
7790580317607;TOP LINE 7 XPLOS.MIN 16x14g.;ARCOR;GOLOSINAS
7790580144906;TOP LINE DEFENSE x20u.;ARCOR;GOLOSINAS
7790580144609;TOP LINE FRUTA x20u.;ARCOR;GOLOSINAS
7790580145002;TOP LINE MENTA x20u.;ARCOR;GOLOSINAS
7790580146405;TOP LINE SAND/MTA.x20u.;ARCOR;GOLOSINAS
7790580144708;TOP LINE STRONG x20u.;ARCOR;GOLOSINAS
7790580538903;TORTITAS BLACK X 125G;ARCOR;GALLETAS
7790580401504;TURRÓN OBLEA ARCOR AGRUPADO 20 x 10 x 25 Gr.;ARCOR;GOLOSINAS
